,model_raise,model_check,model_fold,mcts_raise,mcts_check,mcts_fold
151,0.7366666666666666,0.24333333333333332,0.02,0.22231506703357418,0.5407947667980887,0.2368901661683372
152,0.8,0.2,0.0,0.19523419566997252,0.15319415648366755,0.6515716478463598
153,0.49,0.44,0.07,0.6915471062321423,0.027780475777711717,0.28067241799014603
154,0.7628571428571429,0.16714285714285715,0.07,0.38277047216532756,0.39214213628157807,0.22508739155309435
155,0.44,0.51,0.05,0.32909847806252335,0.32274936188045233,0.3481521600570243
156,0.5033333333333334,0.3866666666666667,0.11,0.2570855626930047,0.5981319001997989,0.14478253710719655
157,0.41,0.41,0.18,0.3106655970478713,0.35140188515492515,0.3379325177972036
158,0.67,0.25,0.08,0.0,0.5334169036162434,0.46658309638375656
159,0.4,0.53,0.07,0.0,0.0,0.0
160,0.48,0.42,0.1,0.0,0.0,0.0
161,0.46,0.48,0.06,0.1943522444075401,0.2977958069965799,0.50785194859588
162,0.57,0.38,0.05,0.13920549351299288,0.18922808122369347,0.6715664252633137
163,0.54,0.39,0.07,0.406819913113482,0.28702263086283447,0.3061574560236835
164,0.8366666666666667,0.13333333333333333,0.03,0.3782006274068716,0.3714818264235743,0.2503175461695541
165,0.935,0.065,0.0,0.4577136339817916,0.1732893148712822,0.3689970511469262
166,0.735,0.245,0.02,0.3479201267992324,0.32813816086435516,0.32394171233641245
167,0.5116666666666667,0.3683333333333333,0.12,0.18057068601471965,0.21236974570164027,0.60705956828364
168,0.81,0.15,0.04,0.33753480654111767,0.0,0.6624651934588823
169,0.8,0.17,0.03,0.25007972453718347,0.34168621533526894,0.40823406012754765
170,0.9,0.08,0.02,0.27302906578987063,0.46244970924127987,0.26452122496884944
171,0.78,0.22,0.0,0.3833795658290376,0.4057205250551578,0.21089990911580456
172,0.77,0.21,0.02,0.33687017152785403,0.3328311262953898,0.33029870217675616
173,0.5,0.38,0.12,0.3514308641783015,0.10244713007186086,0.5461220057498377
174,0.57,0.38,0.05,0.36757894853571366,0.3228876685392291,0.30953338292505717
175,0.74,0.22,0.04,0.3333939378892355,0.3541715387639997,0.31243452334676486
176,0.41,0.59,0.0,0.20724597051756957,0.23016886582246002,0.5625851636599705
177,0.81,0.16,0.03,0.29971849176083454,0.3466428667351932,0.35363864150397223
178,0.83,0.14,0.03,0.1739089155848919,0.6150288921079691,0.21106219230713905
179,0.9,0.08,0.02,0.35650375970973863,0.3533378827589925,0.29015835753126884
180,0.9,0.09,0.01,0.42239693754513835,0.28304990596880364,0.294553156486058
181,0.9,0.08,0.02,0.0,0.2891526126958557,0.7108473873041443
182,0.85,0.13,0.02,0.36309099432137476,0.36467453316351467,0.27223447251511057
183,0.5291666666666667,0.39083333333333337,0.08,0.5686356802593476,0.21254542567257928,0.21881889406807317
184,0.7008333333333333,0.22916666666666663,0.07,0.3751001195520948,0.29533089287078185,0.3295689875771233
185,0.73,0.27,0.0,0.15939377362676554,0.15535412223791983,0.6852521041353146
186,0.52,0.48,0.0,0.3652305158044418,0.3449410041104667,0.28982848008509143
187,0.42,0.53,0.05,0.19692101187111455,0.19683335826532264,0.6062456298635628
188,0.54,0.34,0.12,0.26353285233621393,0.554198261402585,0.18226888626120105
189,0.5291666666666667,0.39083333333333337,0.08,0.3096928302986533,0.49822364149577647,0.1920835282055703
190,0.5,0.37,0.13,0.43668368947313335,0.3299282574063894,0.2333880531204772
191,0.58,0.36,0.06,0.5567645667420408,0.2479916125218426,0.1952438207361167
192,0.7195238095238095,0.22047619047619046,0.06,0.47597630299511434,0.23254374646497633,0.2914799505399093
193,0.885,0.095,0.02,0.41720461104999257,0.2826650571990293,0.30013033175097814
194,0.92,0.06,0.02,0.2780320779147037,0.42034841049619237,0.30161951158910405
195,0.795,0.195,0.01,0.09812647161446617,0.0,0.9018735283855339
196,0.8266666666666665,0.16333333333333336,0.01,0.3245862552319559,0.23503620880394016,0.4403775359641039
197,0.54,0.41,0.05,0.35250278364341026,0.36135154417565996,0.2861456721809298
198,0.58,0.37,0.05,0.250399525658669,0.20694715746579037,0.5426533168755405
199,0.44,0.51,0.05,0.5313564654181249,0.22785788010567867,0.2407856544761965
200,0.47,0.48,0.05,0.5586387245029121,0.2278094329056674,0.2135518425914205
201,0.81,0.15,0.04,0.34601861708510023,0.3686865958711068,0.2852947870437929
202,0.7759999999999999,0.22,0.004,0.4726910853783838,0.0,0.5273089146216161
203,0.56,0.3076666666666667,0.13233333333333333,0.5284118042074402,0.19071580925087506,0.28087238654168484
204,0.51,0.35,0.14,0.378205219218811,0.37173938464567036,0.25005539613551864
205,0.51,0.35,0.14,0.0,0.8559612438072638,0.14403875619273615
206,0.62,0.304,0.076,0.19643214110497648,0.6078790417356061,0.1956888171594174
207,0.51,0.49,0.0,0.07927754705477826,0.0,0.9207224529452217
208,0.52,0.405,0.075,0.31442424385616513,0.3694648163723718,0.3161109397714632
209,0.53,0.35,0.12,0.5441761397846787,0.20965058215910398,0.24617327805621736
210,0.425,0.485,0.09,0.0,0.32001226308709685,0.6799877369129032
211,0.52,0.38,0.1,0.07225958312598449,0.24347357749206366,0.6842668393819518
212,0.5,0.38,0.12,0.3681632484222571,0.3802580181210214,0.25157873345672144
213,0.51,0.31,0.18,0.2864381515563472,0.25294364451134055,0.46061820393231234
214,0.54,0.33,0.13,0.4500207957842398,0.2817690053139432,0.2682101989018169
215,0.38,0.44,0.18,0.18354784772733315,0.17230018480448395,0.6441519674681829
216,0.515,0.4,0.085,0.0,0.1984670205044205,0.8015329794955794
217,0.7733333333333334,0.19666666666666666,0.03,0.4616455876981386,0.35043539614739794,0.18791901615446346
218,0.59,0.41,0.0,0.34597206654453616,0.13906241709927486,0.514965516356189
219,0.68,0.31,0.01,0.3393564766335631,0.35317216931498313,0.3074713540514537
220,0.46,0.47,0.07,0.37338499735218067,0.35306151197577545,0.27355349067204376
221,0.73,0.2,0.07,0.44047573929319034,0.29310669801821415,0.2664175626885955
222,0.33,0.66,0.01,0.6885514867220446,0.21047441125375382,0.10097410202420153
223,0.7033333333333335,0.25666666666666665,0.04,0.12505006945980782,0.0,0.8749499305401922
224,0.44,0.49,0.07,0.4075626046764383,0.26270094425488,0.32973645106868177
225,0.58,0.42,0.0,0.37219238814835026,0.322887160362793,0.3049204514888568
226,0.8,0.16,0.04,0.5099414974283886,0.33191800939946775,0.1581404931721437
227,0.77,0.23,0.0,0.33666115328165974,0.340098945676761,0.3232399010415791
228,0.8733333333333333,0.09666666666666666,0.03,0.3980201770019636,0.3816880583449124,0.22029176465312394
229,0.905,0.095,0.0,0.2590021396041824,0.28886573827406425,0.4521321221217533
230,0.54,0.33,0.13,0.6188338490806264,0.0,0.38116615091937345
231,0.7609999999999999,0.209,0.03,0.28444148702912087,0.4826724711860437,0.2328860417848354
232,0.515,0.4,0.085,0.3418054367186435,0.3943059707086376,0.2638885925727188
233,0.49,0.44,0.07,0.48131154838345125,0.23645139856273353,0.28223705305381525
234,0.7158333333333334,0.21416666666666667,0.07,0.44312984352386026,0.2606484842412599,0.29622167223487983
235,0.495,0.495,0.01,0.40004475480552687,0.29735855480111417,0.3025966903933589
236,0.7040000000000001,0.276,0.02,0.1472115890802168,0.8323423568808642,0.020446054038918998
237,0.7,0.28,0.02,0.939973906601209,0.0,0.06002609339879091
238,0.72,0.28,0.0,0.0,0.0,1.0
239,0.57,0.4,0.03,0.3279875378088135,0.32581204170380185,0.3462004204873847
240,0.79,0.14,0.07,0.3397884304195699,0.32282692823084147,0.3373846413495887
241,0.73,0.26,0.01,0.23333203869725502,0.47665044181413246,0.29001751948861265
242,0.5,0.5,0.0,0.33912337114024643,0.3789885189945344,0.28188810986521917
243,0.54,0.365,0.095,0.38349395291939803,0.3276582274940448,0.28884781958655725
244,0.47833333333333333,0.41166666666666674,0.11,0.19866090409446804,0.45556801911943534,0.34577107678609664
245,0.52,0.48,0.0,0.5419818761849212,0.20374799193181917,0.2542701318832597
246,0.58,0.42,0.0,0.3682438359534931,0.409008712172296,0.22274745187421083
247,0.495,0.465,0.04,0.5932497569189354,0.0,0.40675024308106456
248,0.81,0.11,0.08,0.438338553265765,0.13165599875265965,0.4300054479815753
249,0.81,0.18,0.01,0.4759264613424509,0.3708527816134643,0.15322075704408486
250,0.7816666666666666,0.18833333333333335,0.03,0.2780834725134108,0.33216241034303573,0.3897541171435533
251,0.5633333333333332,0.3866666666666667,0.05,0.37277120689288,0.26108827048194627,0.36614052262517377
252,0.6275,0.3025,0.07,0.5051496235285655,0.2884333171615305,0.2064170593099039
253,0.8075,0.1725,0.02,0.1114786858656588,0.6744306025225494,0.21409071161179172
254,0.6666666666666665,0.30333333333333334,0.03,0.0,0.0,1.0
255,0.53,0.35,0.12,0.3099743287516608,0.0,0.6900256712483392
256,0.48,0.48,0.04,0.3619490704419665,0.34011243951312903,0.2979384900449044
257,0.55,0.43,0.02,0.5890176863485033,0.0,0.41098231365149673
258,0.697857142857143,0.23214285714285715,0.07,0.29223018254723454,0.5750527531186201,0.13271706433414537
259,0.77,0.225,0.005,0.1516562023268656,0.0,0.8483437976731344
260,0.5116666666666666,0.3683333333333333,0.12,0.3275431234139045,0.39171472231404314,0.28074215427205235
261,0.78,0.22,0.0,0.3135543964816766,0.3301919589090109,0.35625364460931236
262,0.7158333333333334,0.21416666666666667,0.07,0.32834127775733984,0.33537463005204626,0.33628409219061395
