,model_raise,model_check,model_fold,mcts_raise,mcts_check,mcts_fold
35,0.40333333333333327,0.4766666666666666,0.12,0.18512391508319434,0.18050374383409376,0.6343723410827119
36,0.54,0.39,0.07,0.30001004054670566,0.4137359990269535,0.2862539604263408
37,0.47,0.35,0.18,0.34989257843504085,0.3511922780056018,0.2989151435593573
38,0.7366666666666666,0.23333333333333336,0.03,0.0,0.5637114720780917,0.43628852792190836
39,0.89,0.08,0.03,0.15903039420817455,0.14533067862550395,0.6956389271663215
40,0.52,0.37,0.11,0.4104703861018735,0.37600137686195473,0.21352823703617177
41,0.46,0.38,0.16,0.25285294642593215,0.25066151139084963,0.4964855421832183
42,0.52,0.48,0.0,0.20693269359409253,0.22710510964522868,0.5659621967606787
43,0.58,0.42,0.0,0.3854595399299252,0.3770487475757838,0.23749171249429094
44,0.6375,0.3425,0.02,0.18799519337958426,0.27626579717730154,0.5357390094431143
45,0.56,0.39,0.05,0.360206469701019,0.28999070870523125,0.3498028215937498
46,0.6966666666666665,0.2733333333333333,0.03,0.3428644577548204,0.36579662262684265,0.2913389196183369
47,0.79,0.17,0.04,0.23278597865305325,0.23910903782119033,0.5281049835257564
48,0.71,0.26,0.03,0.1885306881775633,0.16732057419242527,0.6441487376300113
49,0.82,0.17,0.01,0.3142788590472062,0.22582644079973374,0.4598947001530601
50,0.555,0.405,0.04,0.3673121343201973,0.30913471239496665,0.323553153284836
51,0.4,0.43,0.17,0.500545893750182,0.0,0.49945410624981795
52,0.4,0.43,0.17,0.0,0.29472356691791174,0.7052764330820883
53,0.5,0.5,0.0,0.3370319151735454,0.3943397669963938,0.2686283178300609
54,0.59,0.4,0.01,0.5889248656080875,0.20113887145365303,0.20993626293825945
55,0.59,0.4,0.01,0.29503973912316794,0.41451611285289874,0.2904441480239333
56,0.5033333333333334,0.3866666666666667,0.11,0.3490661544460447,0.4124308951257111,0.23850295042824426
57,0.51,0.38,0.11,0.3495029734099462,0.3244425839861592,0.3260544426038946
58,0.51,0.38,0.11,0.20711171407443066,0.6042900946664739,0.1885981912590954
59,0.55,0.45,0.0,0.0019680935678054274,0.0,0.9980319064321945
60,0.55,0.37,0.08,0.42254965756641777,0.299818131645176,0.2776322107884063
61,0.76,0.24,0.0,0.192926089077268,0.1995120646331949,0.6075618462895371
62,0.48,0.41,0.11,0.26553714160930886,0.0,0.7344628583906911
