,model_raise,model_check,model_fold,mcts_raise,mcts_check,mcts_fold
72,0.8333333333333333,0.15666666666666668,0.01,0.4829849104592905,0.38615938875665096,0.1308557007840585
73,0.57,0.38,0.05,0.23908864872737268,0.22244640705405294,0.5384649442185744
74,0.44,0.51,0.05,0.47515633259162804,0.3135563733338414,0.2112872940745305
75,0.83,0.11,0.06,0.4258096789292878,0.33901151149969067,0.2351788095710216
76,0.86,0.14,0.0,0.3754764565086708,0.26109731627355476,0.3634262272177744
77,0.82,0.17,0.01,0.5558449644102628,0.0,0.44415503558973735
78,0.57,0.18,0.25,0.7457695825211187,0.0,0.25423041747888137
79,0.57,0.18,0.25,0.0,0.0,1.0
80,0.47833333333333333,0.41166666666666674,0.11,0.434800830052243,0.330465051431628,0.23473411851612896
81,0.55,0.3436666666666667,0.10633333333333335,0.4530263953655797,0.2860794982739142,0.26089410636050614
82,0.6733333333333333,0.32666666666666666,0.0,0.3376472995710767,0.34597915143430535,0.3163735489946179
83,0.73,0.24,0.03,0.42958285771148347,0.30636511668727623,0.2640520256012404
84,0.9,0.1,0.0,0.08595637249458034,0.08408051015111737,0.8299631173543023
85,0.54,0.34,0.12,0.4113714087002303,0.3352854622708036,0.25334312902896616
86,0.51,0.31,0.18,0.37506503597204355,0.3382744682422964,0.2866604957856601
87,0.8,0.15,0.05,0.37146787914045215,0.3154604342363025,0.3130716866232453
88,0.69,0.31,0.0,0.42937568062099063,0.3891898661776553,0.1814344532013541
89,0.71,0.29,0.0,0.7106781703229319,0.0,0.28932182967706815
90,0.66,0.31,0.03,1.0,0.0,0.0
91,0.67,0.29,0.04,0.0,0.0,0.0
92,0.7366666666666666,0.2333333333333333,0.03,0.35797432755320646,0.39975265888771955,0.24227301355907396
93,0.91,0.06,0.03,0.4354480246479138,0.2984524189544339,0.2660995563976522
94,0.8225,0.1475,0.03,0.20913784788433942,0.0,0.7908621521156606
95,0.76,0.24,0.0,0.39075547064430455,0.4470402224226944,0.162204306933001
96,0.59,0.29600000000000004,0.114,0.40332052623498904,0.2918039448445397,0.3048755289204712
97,0.33,0.46,0.21,0.4815885009937747,0.4067901263377338,0.11162137266849136
98,0.32,0.4,0.28,0.0,0.19541100851360818,0.8045889914863917
99,0.565,0.37,0.065,0.20006653732309654,0.1413353855721169,0.6585980771047866
100,0.65,0.29100000000000004,0.059000000000000004,0.39267666641638593,0.2790989771924071,0.32822435639120695
101,0.5,0.38,0.12,0.4313969249993334,0.2956198976699068,0.27298317733075983
102,0.78,0.16,0.06,0.22243206983491973,0.22282896253547654,0.5547389676296038
103,0.5325,0.3925,0.075,0.06025498618006012,0.5328941514531311,0.4068508623668088
104,0.59,0.38,0.03,0.336517882506543,0.3345702505266765,0.3289118669667805
105,0.6516666666666666,0.3483333333333333,0.0,0.3088031217835744,0.3907556426211249,0.3004412355953006
106,0.48,0.4,0.12,0.16891943172334742,0.1580485878994989,0.6730319803771535
107,0.65,0.35,0.0,0.3527357723169432,0.36196501355252103,0.2852992141305357
108,0.5133333333333333,0.3866666666666667,0.1,0.3606119999548814,0.3215874200997546,0.3178005799453639
109,0.39,0.45,0.16,0.2761644953028386,0.2575677033220435,0.466267801375118
110,0.76,0.24,0.0,0.36087033535931184,0.32226925620566155,0.3168604084350266
111,0.74,0.26,0.0,0.34897394149631067,0.3406590493300887,0.3103670091736007
112,0.69,0.28,0.03,0.34697614061639753,0.34713831290177494,0.3058855464818276
113,0.7366666666666666,0.2333333333333333,0.03,0.24065064041370093,0.23368764545095752,0.5256617141353415
114,0.79,0.18,0.03,0.38428835419850266,0.30989743505557965,0.30581421074591775
115,0.56,0.44,0.0,0.4677778234259587,0.36809387564878965,0.16412830092525177
116,0.83,0.1,0.07,0.14238569285990835,0.16114018365138197,0.6964741234887096
117,0.77,0.23,0.0,0.5496653627263978,0.2623271725432501,0.18800746473035215
118,0.6275,0.3025,0.07,0.3613993228972488,0.37086564616968326,0.2677350309330679
119,0.5283333333333333,0.3916666666666667,0.08,0.32554990094790803,0.3418980502233079,0.33255204882878414
120,0.57,0.43,0.0,0.17317265006682814,0.16318537606074404,0.6636419738724277
121,0.58,0.37,0.05,0.30693004504114946,0.36088088947876684,0.3321890654800837
122,0.495,0.465,0.04,0.2164158149747817,0.5701654711251681,0.21341871390005018
123,0.58,0.42,0.0,0.5162136597907345,0.3192082922698374,0.16457804793942812
124,0.4729761904761905,0.4670238095238095,0.06,0.24758795996644123,0.22180557107359383,0.530606468959965
125,0.54,0.365,0.095,0.4187220872679285,0.31310879295967425,0.26816911977239727
126,0.9,0.07,0.03,0.29405395140477897,0.38266004893954064,0.3232859996556804
127,0.58,0.34,0.08,0.38070923567457987,0.3831331304892126,0.2361576338362076
128,0.59,0.37,0.04,0.2227765363536234,0.1788656186953781,0.5983578449509986
129,0.52,0.35,0.13,0.35037618523997116,0.3286797782487706,0.3209440365112582
130,0.54,0.33,0.13,0.40091442739132227,0.41558358249756133,0.18350199011111645
131,0.48333333333333334,0.40666666666666673,0.11,0.4370031921419616,0.2565529588039207,0.30644384905411765
132,0.77,0.18,0.05,0.2631848973093568,0.2581092052969607,0.4787058973936825
133,0.48,0.4,0.12,0.33867973161029413,0.33273497501698707,0.3285852933727188
